fold,feature_set,model,horizon_steps,horizon_minutes,n,p,n_train,n_val,n_test,runtime_s,train_MAE,train_RMSE,train_R2,val_MAE,val_RMSE,val_R2,test_MAE,test_RMSE,test_R2,feature_display_name,main_manuscript_configuration
fold_2,TwoStage_CBF_AirT_PAR,PatchTST,12,120,10432,5,8416,1008,1008,3.175429582595825,0.9628138805679047,1.3337849577231742,0.6270780408121361,0.7479394983109973,0.9929112506176596,0.6873590880990843,0.7065323508731901,0.8938090256281436,0.6245339317035585,Two-stage CBF,True
fold_3,TwoStage_CBF_AirT_PAR,PatchTST,12,120,9424,5,7408,1008,1008,3.5905091762542725,1.02953190046974,1.3774594670092108,0.6205629779124033,0.6330879122870309,0.8103786300845087,0.6825020633417491,0.856450341769627,1.0956993693664177,0.6192781792241749,Two-stage CBF,True
fold_4,TwoStage_CBF_AirT_PAR,PatchTST,12,120,8416,5,6400,1008,1008,4.7963643074035645,1.0260310340863643,1.3963318326505971,0.6325405643051006,0.7371071284410184,0.9295098959833452,0.5739586124245551,0.6341747022053552,0.8234567277731935,0.6721716472467822,Two-stage CBF,True
fold_5,TwoStage_CBF_AirT_PAR,PatchTST,12,120,7408,5,5392,1008,1008,2.3559608459472656,1.1258938518998063,1.5357486147218704,0.5593590409231617,0.9158006241677199,1.1332164074953883,0.48310759683590154,0.8440950013973094,1.0490617027452898,0.4573174955615372,Two-stage CBF,True
fold_1,TwoStage_CBF_AirT_PAR,RF,12,120,11440,5,9424,1008,1008,0.3209872245788574,0.5448649244882682,0.7720874054628866,0.8824232829045531,0.7105349083505762,0.9094232892234992,0.6113010505644724,0.9047482970562516,1.1122996236567622,0.34414989451028677,Two-stage CBF,True
fold_2,TwoStage_CBF_AirT_PAR,RF,12,120,10432,5,8416,1008,1008,0.2898085117340088,0.5583265666565378,0.7825611062861043,0.8716242938084227,1.2510604473869495,1.749159757478529,0.029749445646518713,1.1255010373592016,1.4222240225218143,0.049357462816509545,Two-stage CBF,True
fold_3,TwoStage_CBF_AirT_PAR,RF,12,120,9424,5,7408,1008,1008,0.29140758514404297,0.5814776192299949,0.8069216019049947,0.869789882491102,0.6408337727195944,0.8703107263184896,0.6338039803872801,1.2839305384600888,1.7922806840844914,-0.01867815723733046,Two-stage CBF,True
fold_4,TwoStage_CBF_AirT_PAR,RF,12,120,8416,5,6400,1008,1008,0.27866554260253906,0.5828299126930045,0.8182015253416624,0.8738309899281985,0.8204269123789459,1.0259939078038163,0.48092116789127504,0.6963637981573196,0.9193877115859344,0.5913398061682342,Two-stage CBF,True
fold_5,TwoStage_CBF_AirT_PAR,RF,12,120,7408,5,5392,1008,1008,0.28094983100891113,0.598201322040923,0.8388414494281348,0.8685367503836485,1.1168509281407257,1.3233455672839536,0.2951106069570044,0.9520939278621084,1.2064988894911137,0.2822096624703825,Two-stage CBF,True
fold_1,TwoStage_CBF_AirT_PAR,Ridge,12,120,11440,5,9424,1008,1008,0.0029768943786621094,1.0056606433561333,1.354220029167002,0.6382847165995145,0.8152815859047016,0.9515392614127833,0.5744656253828847,0.9854516573960007,1.1008910055791414,0.35753472503224126,Two-stage CBF,True
fold_2,TwoStage_CBF_AirT_PAR,Ridge,12,120,10432,5,8416,1008,1008,0.0030193328857421875,1.0408927344245655,1.3902641805304352,0.5948265365153267,0.8924122416993967,1.0733858980441013,0.634626777137228,0.9413144972712626,1.0878235817485151,0.44384203457961025,Two-stage CBF,True
fold_3,TwoStage_CBF_AirT_PAR,Ridge,12,120,9424,5,7408,1008,1008,0.0020003318786621094,1.0902388155286125,1.4448890161760712,0.5825052427967686,0.6915471972266979,0.8575850766871129,0.6444346949846018,0.9065414373097821,1.0881641578750778,0.6244966816152573,Two-stage CBF,True
fold_4,TwoStage_CBF_AirT_PAR,Ridge,12,120,8416,5,6400,1008,1008,0.002000093460083008,1.1394369802539763,1.502143999962226,0.574739289145928,0.8193174570882731,1.025629423489229,0.48128990787100634,0.7295269260226359,0.8959637560210855,0.6118980448236102,Two-stage CBF,True
fold_5,TwoStage_CBF_AirT_PAR,Ridge,12,120,7408,5,5392,1008,1008,0.0030002593994140625,1.1931896816358996,1.5621019127817726,0.5441065760881926,0.9554585052683449,1.169729776134865,0.4492613799869355,0.8790930370375837,1.0902991111833389,0.41381450071997317,Two-stage CBF,True
fold_1,TwoStage_CBF_AirT_PAR,TimeMixer,12,120,11440,5,9424,1008,1008,1.9964969158172607,1.0089319049269154,1.3769473172164632,0.6260418160604289,0.7122941912545098,0.8582674714770253,0.6538004258961425,0.8311903789308335,0.9750965520907696,0.495970154104855,Two-stage CBF,True
fold_2,TwoStage_CBF_AirT_PAR,TimeMixer,12,120,10432,5,8416,1008,1008,1.2196152210235596,1.0682869565680633,1.4476465604177942,0.5606896730734895,0.9730829164716932,1.1823785676541354,0.5566588502878169,0.8995477052718873,1.084572145042114,0.44716170881209594,Two-stage CBF,True
fold_3,TwoStage_CBF_AirT_PAR,TimeMixer,12,120,9424,5,7408,1008,1008,3.8992128372192383,1.0578105053557503,1.3999831763177293,0.6080526970590174,0.6242663423598758,0.8243396222169661,0.6714682878929179,1.1740851630861795,1.4956114919628776,0.2906467996724301,Two-stage CBF,True
fold_4,TwoStage_CBF_AirT_PAR,TimeMixer,12,120,8416,5,6400,1008,1008,1.6221561431884766,1.1288430879712847,1.511523937501942,0.5694117399341004,0.8055347772880836,1.0292639233523109,0.4776071115751037,0.6665030238741919,0.8656195197023123,0.6377411287315033,Two-stage CBF,True
fold_5,TwoStage_CBF_AirT_PAR,TimeMixer,12,120,7408,5,5392,1008,1008,1.4265656471252441,1.1889111375215966,1.575019450317879,0.5365355341522526,0.8840726390902056,1.1220966398460845,0.49320191493778043,0.8405992584632188,1.0588470264309677,0.447146329305513,Two-stage CBF,True
fold_1,TwoStage_CBF_AirT_PAR,XGBoost,12,120,11440,5,9424,1008,1008,0.19611382484436035,0.7117312954230223,0.9791521712265343,0.8109011985680642,0.6240207737968081,0.7879451862314768,0.7082080968604969,0.8060892133107259,0.9587362754045367,0.5127416030570098,Two-stage CBF,True
fold_2,TwoStage_CBF_AirT_PAR,XGBoost,12,120,10432,5,8416,1008,1008,0.1110541820526123,0.7306275752622238,0.9929242894175047,0.7933294494870144,1.2117413269527373,1.741036557426711,0.038740320442592235,1.0796988951213777,1.3991531131282968,0.07994940708436482,Two-stage CBF,True
fold_3,TwoStage_CBF_AirT_PAR,XGBoost,12,120,9424,5,7408,1008,1008,0.08151006698608398,0.7536192768521546,1.0170540949560314,0.7931430331666893,0.629823403963967,0.8468163372883307,0.6533083328327454,1.2975665644236973,1.9101427584057238,-0.15706191282165682,Two-stage CBF,True
fold_4,TwoStage_CBF_AirT_PAR,XGBoost,12,120,8416,5,6400,1008,1008,0.0890045166015625,0.7629439440124495,1.0338875722210947,0.7985446729417152,0.7934575236285174,0.99924635103596,0.507633046024266,0.6911884999653648,0.9079205267375727,0.6014703689587048,Two-stage CBF,True
fold_5,TwoStage_CBF_AirT_PAR,XGBoost,12,120,7408,5,5392,1008,1008,0.09904742240905762,0.7680042647615604,1.0430745588083221,0.7967290555490081,1.132116303309783,1.3471195283974917,0.2695563713034682,0.9224280990368474,1.1825008493442506,0.3104803019706802,Two-stage CBF,True
fold_1,TwoStage_CBF_AirT_PAR,iTransformer,12,120,11440,5,9424,1008,1008,7.002461910247803,0.9766486727950576,1.3454956688890405,0.6429302973895579,0.619067545164199,0.7698798779810221,0.721434607533431,0.6580239878003559,0.8070205363068863,0.6547527842096063,Two-stage CBF,True
fold_2,TwoStage_CBF_AirT_PAR,iTransformer,12,120,10432,5,8416,1008,1008,2.6357991695404053,1.0575356427630995,1.4491401327298066,0.5597827110603053,0.9674075276511055,1.192472856479194,0.5490566883462228,0.8594564835230509,1.0650078906271543,0.466926769173833,Two-stage CBF,True
fold_3,TwoStage_CBF_AirT_PAR,iTransformer,12,120,9424,5,7408,1008,1008,2.1676173210144043,1.0734285856610644,1.4520268181170184,0.5783701770664622,0.6589286060181875,0.8532408945889798,0.6480278735744371,1.2004096036487153,1.481580327208352,0.3038940421744357,Two-stage CBF,True
fold_4,TwoStage_CBF_AirT_PAR,iTransformer,12,120,8416,5,6400,1008,1008,2.3875584602355957,1.13422616681322,1.535518150107528,0.5556327595564794,0.7648975623600066,0.9822291635767137,0.5242602891787624,0.6302769698037041,0.8259816353696601,0.67015817092164,Two-stage CBF,True
fold_5,TwoStage_CBF_AirT_PAR,iTransformer,12,120,7408,5,5392,1008,1008,5.245699882507324,1.1512002017249636,1.5572683677677779,0.5469235141436786,0.8770268582481816,1.0958321627871432,0.516649104820259,0.845800738031902,1.0495741281125426,0.4567872079768778,Two-stage CBF,True
fold_1,TwoStage_CBF_AirT_PAR_Residual,PatchTST,12,120,11440,11,9424,1008,1008,3.8995983600616455,0.8856417927763158,1.232685706773187,0.7002956032878918,0.46793107282547713,0.640759650285088,0.8070381142599401,0.5936202560152327,0.8640869804911875,0.604199867550089,Two-stage CBF-residual,False
fold_2,TwoStage_CBF_AirT_PAR_Residual,PatchTST,12,120,10432,11,8416,1008,1008,3.871488571166992,0.9338999178956477,1.2656470784788385,0.6642070539430174,0.882245960462661,1.2460233055047831,0.507646220359674,0.7616276218777611,0.9631124597044345,0.5640514615874925,Two-stage CBF-residual,False
fold_3,TwoStage_CBF_AirT_PAR_Residual,PatchTST,12,120,9424,11,7408,1008,1008,4.266373872756958,0.9599529638398961,1.2845141032180822,0.67004113528632,0.6461964917561364,0.8396283668339805,0.6591689497774296,1.177768500948709,1.5603803048970888,0.22787810936457997,Two-stage CBF-residual,False
fold_4,TwoStage_CBF_AirT_PAR_Residual,PatchTST,12,120,8416,11,6400,1008,1008,3.975754737854004,0.9770317232981511,1.3052978251232326,0.67889183056064,0.7650232260820096,0.9494268800228411,0.5555050806481854,0.6955829736921522,0.8835819864276834,0.6225506742926609,Two-stage CBF-residual,False
fold_5,TwoStage_CBF_AirT_PAR_Residual,PatchTST,12,120,7408,11,5392,1008,1008,3.2804224491119385,1.0521707860717358,1.3990205911280442,0.634327069235318,0.9144624967261603,1.1436604516894158,0.47353603772850283,0.7914454784090558,0.9741134830185301,0.5320894212890778,Two-stage CBF-residual,False
fold_1,TwoStage_CBF_AirT_PAR_Residual,RF,12,120,11440,11,9424,1008,1008,0.35152626037597656,0.5014653983352818,0.7098231575052474,0.9006223503388351,0.6227126436379756,0.7864353623226028,0.709325261644423,0.8233649096509463,1.0156561805264532,0.4531673422153716,Two-stage CBF-residual,False
fold_2,TwoStage_CBF_AirT_PAR_Residual,RF,12,120,10432,11,8416,1008,1008,0.3220489025115967,0.5137447261065219,0.7165311108171497,0.8923741907332225,1.3759496823546247,2.034303345838968,-0.3123702358807128,1.214562947864024,1.5354236881951242,-0.1079947341168066,Two-stage CBF-residual,False
fold_3,TwoStage_CBF_AirT_PAR_Residual,RF,12,120,9424,11,7408,1008,1008,0.3169736862182617,0.5370193442331775,0.7435136452156674,0.8894496980029346,0.6217087365929318,0.8318956591880204,0.6654179301632424,1.4867350121515506,2.1482094693550047,-0.46345104352261046,Two-stage CBF-residual,False
fold_4,TwoStage_CBF_AirT_PAR_Residual,RF,12,120,8416,11,6400,1008,1008,0.28792905807495117,0.5327496452798575,0.7435509328736625,0.8958033943018491,0.8355687073856514,1.0368339325731104,0.4698946848596427,0.7151321137351102,0.9156877805621407,0.5946223649368171,Two-stage CBF-residual,False
fold_5,TwoStage_CBF_AirT_PAR_Residual,RF,12,120,7408,11,5392,1008,1008,0.2895486354827881,0.5484186122861274,0.7625547761078751,0.8913607670961341,1.0306402452511687,1.2583580269091506,0.36264281055714587,0.9266457409553843,1.170845250014767,0.3240061395127134,Two-stage CBF-residual,False
fold_1,TwoStage_CBF_AirT_PAR_Residual,Ridge,12,120,11440,11,9424,1008,1008,0.001997232437133789,0.9913872132626314,1.3249509470061371,0.6537514260486005,0.7803405866909726,0.9301968588956021,0.5933404641766893,0.9842744403832309,1.1215739499833317,0.33316737519820083,Two-stage CBF-residual,False
fold_2,TwoStage_CBF_AirT_PAR_Residual,Ridge,12,120,10432,11,8416,1008,1008,0.002007007598876953,1.0240993856775666,1.3622392896229278,0.6109968385787302,0.8338213119023915,1.0031151248957586,0.6809002214191104,0.867676941097637,1.0291379645220038,0.5022303397540031,Two-stage CBF-residual,False
fold_3,TwoStage_CBF_AirT_PAR_Residual,Ridge,12,120,9424,11,7408,1008,1008,0.0019969940185546875,1.0722628336373148,1.4190673450684947,0.5972940377753025,0.6553128804243941,0.8097945560413126,0.6829595667078188,0.8135448597249525,0.9793436428015269,0.6958448583474559,Two-stage CBF-residual,False
