horizon_steps,horizon_minutes,feature_set,model,n_folds,n_test_mean,p_mean,runtime_s_mean,runtime_s_std,test_MAE_mean,test_MAE_std,test_RMSE_mean,test_RMSE_std,test_R2_mean,test_R2_std,feature_display_name,main_manuscript_configuration
3,30,AR_PAR,XGBoost,5,1008.0,4.0,0.08630919456481934,0.004381025219459119,0.4355510706136256,0.09707157113486287,0.5781576786533187,0.12668725043664772,0.8492561332305385,0.04540945718490018,AR-PAR,False
3,30,TwoStage_CBF_AirT_PAR,iTransformer,5,1008.0,5.0,4.060981130599975,3.410004180795743,0.4510646858287416,0.16742680082465342,0.5799697192356665,0.19372978632294466,0.8477281186420174,0.06857164971948913,Two-stage CBF,True
3,30,AR_AirT,RF,5,1008.0,4.0,0.27383832931518554,0.016312865863604736,0.42973486469580535,0.14726961843263245,0.6007196771892752,0.21348341233612741,0.8331573785890811,0.08748728051888637,AR-AirT,True
3,30,TwoStage_CBF_AirT_PAR,RF,5,1008.0,5.0,0.29615163803100586,0.017022518031927763,0.44816391977164016,0.1265115957864815,0.6054033837993303,0.1781728185490584,0.8342289470865886,0.06797829245807094,Two-stage CBF,True
3,30,AR_AirT,XGBoost,5,1008.0,4.0,0.08703470230102539,0.005539517986338006,0.43071114964459933,0.14698214980703211,0.6098088772732857,0.23681318347028815,0.8284491924743849,0.09401356162522627,AR-AirT,True
3,30,TwoStage_CBF_AirT_PAR,XGBoost,5,1008.0,5.0,0.08913016319274902,0.005604643705302105,0.4549914073691796,0.1375486623094204,0.6296505795823787,0.20427518894367264,0.8193531695235675,0.08557636527502945,Two-stage CBF,True
3,30,AR_AirT_PAR,RF,5,1008.0,5.0,0.2858062744140625,0.05856160514446651,0.4774743045392995,0.154822290720718,0.6302510097982275,0.20183138361164385,0.8199324899896061,0.07945101844076519,AR-AirT-PAR,False
3,30,AR_AllState,XGBoost,5,1008.0,7.0,0.09421734809875489,0.010965872592506247,0.48010813008162073,0.18498141896171028,0.6420966886021763,0.24487337786633484,0.8088334084840548,0.10958757073392494,AR-AllState,False
3,30,TwoStage_CBF_AirT_PAR_Residual,XGBoost,5,1008.0,11.0,0.10292425155639648,0.0081519810950472,0.4684545368063386,0.19815315424561325,0.6429913226573932,0.26862105381366447,0.8063253569325981,0.12466892303590149,Two-stage CBF-residual,False
3,30,AR_AirT_PAR_window,XGBoost,5,1008.0,9.0,0.09854540824890137,0.007393776765935185,0.4875727117074229,0.19809248282333916,0.6622908920612633,0.27116636039963976,0.7937211429531453,0.13280870783459603,AR-LeafParents-window,False
3,30,AR-LeafParents,XGBoost,5,1008.0,3.0,0.09192829132080078,0.004743826515115163,0.501339058366402,0.16616813451532375,0.6640908459998276,0.21256865195419344,0.7983549704542291,0.09638232403854853,AR-LeafParents,True
3,30,AR_AirT_PAR,XGBoost,5,1008.0,5.0,0.0913245677947998,0.0052500497087973426,0.5007384824954644,0.17612764270993855,0.671966796448497,0.23851048466257962,0.7920719058195843,0.11127935956785094,AR-AirT-PAR,False
3,30,AR_AllState,RF,5,1008.0,7.0,0.2806061267852783,0.018468467273241376,0.5309411619264311,0.20697407078034538,0.6898395544562991,0.2602076652819304,0.7788143264940495,0.1271475996744405,AR-AllState,False
3,30,AR_AirT_PAR_window,RF,5,1008.0,9.0,0.2877767562866211,0.02665179318665253,0.5185525367351682,0.22183160903825844,0.6981992295026676,0.30242030289474997,0.7718550906509342,0.14821564342974972,AR-LeafParents-window,False
3,30,TwoStage_CBF_AirT_PAR_Residual,RF,5,1008.0,11.0,0.31520843505859375,0.021360811091899426,0.5193108679869531,0.22006996378834115,0.699604899918838,0.2989370799681173,0.7721004600841149,0.14467171108009627,Two-stage CBF-residual,False
3,30,AR-LeafParents,RF,5,1008.0,3.0,0.24899144172668458,0.015604359025113583,0.5657796169484222,0.17556108267524215,0.7279499827522555,0.22152787052456935,0.7578870324425913,0.11176471838984132,AR-LeafParents,True
3,30,AR-LeafParents,iTransformer,5,1008.0,3.0,4.683797359466553,4.067299166174307,0.6508784042871637,0.2609559818282862,0.8311496753312884,0.2580148541665362,0.6823989876081554,0.15712342907506913,AR-LeafParents,True
3,30,AR_AirT_PAR_window,iTransformer,5,1008.0,9.0,2.8816271781921388,0.830864401806927,0.7343677383590086,0.2681913130309093,0.8680527540327587,0.26378893619102417,0.6532712072862137,0.1569277622205594,AR-LeafParents-window,False
3,30,TwoStage_CBF_AirT_PAR_Residual,iTransformer,5,1008.0,11.0,4.753689479827881,2.4341356055640158,0.6828706490400606,0.26383956266942554,0.8831309692510946,0.2990147046084479,0.6434680329682323,0.17162463426115399,Two-stage CBF-residual,False
6,60,AR_AirT_PAR,PatchTST,5,1008.0,5.0,3.699955368041992,1.6741850994487184,0.43104869345003954,0.11096553767022399,0.5701513236463339,0.15236651846355304,0.8454471639774646,0.07637342286433735,AR-AirT-PAR,False
6,60,TwoStage_CBF_AirT_PAR,PatchTST,5,1008.0,5.0,2.435179662704468,0.6877041376520843,0.4455001191170217,0.10339233188944323,0.5878237674079978,0.14574843847999583,0.840012238401094,0.06841090887936707,Two-stage CBF,True
6,60,AR_AirT,PatchTST,5,1008.0,4.0,4.52101697921753,1.7285161948903516,0.45922789515137036,0.15713618503356044,0.5978426035800173,0.19231953045615874,0.8334719500442006,0.07616781432473832,AR-AirT,True
6,60,AR_AirT,iTransformer,5,1008.0,4.0,4.013416576385498,2.116601369987761,0.45557915227231155,0.13609035646020617,0.6192178972310216,0.16769779918506278,0.8230445179056385,0.07847416779099632,AR-AirT,True
6,60,AR_AllState,Ridge,5,1008.0,7.0,0.0009989738464355469,1.3167096396907903e-06,0.506578530836049,0.058794820812097956,0.6233823628331955,0.08730447876387044,0.8219637429902523,0.05061811936710642,AR-AllState,False
6,60,TwoStage_CBF_AirT_PAR,TimeMixer,5,1008.0,5.0,1.47027587890625,0.19984592679806562,0.5098599646460892,0.11530359094253315,0.6455094251794747,0.1481442996429617,0.8101581986889019,0.0669951966211504,Two-stage CBF,True
6,60,AR_AirT_PAR,TimeMixer,5,1008.0,5.0,1.5060192108154298,0.6479194338690788,0.5103750187455031,0.17311514557352753,0.6531801751534208,0.21264303900622436,0.8054422481024124,0.08630523689461093,AR-AirT-PAR,False
6,60,TwoStage_CBF_AirT_PAR_Residual,Ridge,5,1008.0,11.0,0.0020073413848876952,0.0012398594773548924,0.5319595613242878,0.05288371602759618,0.6543557177452352,0.05045848060397197,0.8017938740075377,0.05235355633517079,Two-stage CBF-residual,False
6,60,AR_AirT,Ridge,5,1008.0,4.0,0.0005997657775878906,0.0005475089849253257,0.521059891503316,0.05625647454075346,0.6544312539556947,0.09922278552477815,0.8020641075207123,0.06577545132201705,AR-AirT,True
6,60,AR_only,PatchTST,5,1008.0,3.0,6.010374879837036,1.5179880624628186,0.48491829698840866,0.06000969800369143,0.660175753127419,0.08818530510158142,0.8007454425726047,0.05246978155283734,AR-only,True
6,60,AR_AirT_PAR_window,Ridge,5,1008.0,9.0,0.0008012294769287109,0.00044791048755077047,0.5561577446029683,0.05434604246953848,0.6793942315106217,0.06060249814780492,0.7911189202416262,0.030437494811863253,AR-LeafParents-window,False
6,60,TwoStage_CBF_AirT_PAR,Ridge,5,1008.0,5.0,0.002324342727661133,0.00046533296931858714,0.5632115852659625,0.04700657474267735,0.6839757800065774,0.052927135262010636,0.7862602849209545,0.0435269868614984,Two-stage CBF,True
6,60,AR_AirT,TimeMixer,5,1008.0,4.0,1.8458673477172851,1.2350311427237393,0.5308199881173765,0.1539577618887978,0.6887863173087543,0.1845774519433022,0.7838087228978255,0.0841300806300732,AR-AirT,True
6,60,AR_AirT_PAR,Ridge,5,1008.0,5.0,0.0007993221282958984,0.0004468363193965665,0.5744274039090992,0.05430188503368874,0.6964117312139111,0.058493062059970714,0.7801490945714877,0.03382063525179154,AR-AirT-PAR,False
6,60,AR-LeafParents,Ridge,5,1008.0,3.0,0.0007952213287353516,0.0004446597456321382,0.5747438718456909,0.0545911033658732,0.6976919297654465,0.05935664082941975,0.7793906640200958,0.03381617352657712,AR-LeafParents,True
6,60,TwoStage_CBF_AirT_PAR,iTransformer,5,1008.0,5.0,2.561634588241577,0.503132837440549,0.5479339685339145,0.09912181273449952,0.6978610150145919,0.11067458234301616,0.7752732916007352,0.07556489676826934,Two-stage CBF,True
6,60,AR_only,TimeMixer,5,1008.0,3.0,3.9992273330688475,2.0410481401589173,0.5392167874946796,0.07453817854627517,0.715156084650477,0.1077698820088176,0.766640245333875,0.06492377463111987,AR-only,True
6,60,AR_AirT_PAR,iTransformer,5,1008.0,5.0,3.069946527481079,1.0975435215813565,0.5738522109194827,0.1833331861852594,0.724451100344438,0.20362473842458775,0.7583062857316853,0.11091131124972116,AR-AirT-PAR,False
