split,bridge_variable,bridge_variable_full,horizon_steps,horizon_minutes,stageA_model,stageA_runtime_s,MAE,RMSE,R2,fold,final_model,feature_set,stageB_model_selected
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0009996891021728516,1.1266044444142242,1.4940356051575727,0.4866325308110604,fold_3,RF,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0010008811950683594,84.63057909820607,125.07739239315852,0.2589411341444172,fold_3,RF,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0010008811950683594,60.68860291810591,81.356904067266,0.28423336871983906,fold_3,RF,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0010008811950683594,56.646190095343606,77.09116786911528,0.36382302044482395,fold_3,RF,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.000997781753540039,1.0774271903824417,1.390543633237011,0.5881700941627245,fold_2,RF,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.000997781753540039,1.1168801709134284,1.4774555606707418,0.4979634876426783,fold_2,RF,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.000997781753540039,0.9701148087452965,1.217719978476634,0.4986391060551377,fold_2,RF,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.001253366470336914,81.21848376831076,120.65846989923004,0.2624915456944352,fold_2,RF,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.001253366470336914,55.91094884166497,76.35673076362606,0.37588682397595563,fold_2,RF,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.001253366470336914,47.85578930160777,67.33223819320592,0.3586504283251438,fold_2,RF,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0009975433349609375,1.07964641465553,1.3980708302648124,0.5997976402586989,fold_1,RF,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0009975433349609375,0.966602845250452,1.2097795799295041,0.5051562461101633,fold_1,RF,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0009975433349609375,1.05321483496252,1.2445085170382195,0.347806766347283,fold_1,RF,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0009989738464355469,78.05340797965759,116.69027909358495,0.26984201224893123,fold_1,RF,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0009989738464355469,47.39967215423164,66.96729493890706,0.36558386494946105,fold_1,RF,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0009989738464355469,46.90398835596137,66.53673236780914,0.3428940898930045,fold_1,RF,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0009999275207519531,1.1234397535015321,1.43879146540025,0.5848322888752643,fold_5,XGBoost,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0009999275207519531,1.205711146277344,1.5290570430535433,0.3079430603657983,fold_5,XGBoost,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0009999275207519531,0.947551542679883,1.1956838339997897,0.3751140450427618,fold_5,XGBoost,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0,93.85489307892836,136.05626928131215,0.25978866874871087,fold_5,XGBoost,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0,71.90214698624351,92.48823830499799,0.1510173874513926,fold_5,XGBoost,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0,68.98909974508489,90.14787865207724,0.10421868884596674,fold_5,XGBoost,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0009996891021728516,1.1234625295272294,1.4450616890573569,0.605715335289263,fold_4,XGBoost,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0009996891021728516,0.9248375647632112,1.1770536759849093,0.39443525335663254,fold_4,XGBoost,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0009996891021728516,0.9716516722704003,1.2580650727590357,0.447605788068953,fold_4,XGBoost,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0009992122650146484,88.93792232714114,130.06014935997888,0.2591366389415787,fold_4,XGBoost,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0009992122650146484,66.36200235553446,87.94022996346595,0.14755539105612514,fold_4,XGBoost,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0009992122650146484,62.08542086174676,82.35479957239596,0.26656699494075364,fold_4,XGBoost,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0010001659393310547,1.0949550425437489,1.4106280336065347,0.596105139485068,fold_3,XGBoost,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0010001659393310547,0.968834760108923,1.2530888357451608,0.45196710148402464,fold_3,XGBoost,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0010001659393310547,1.1266044444142242,1.4940356051575727,0.4866325308110604,fold_3,XGBoost,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0,84.63057909820607,125.07739239315852,0.2589411341444172,fold_3,XGBoost,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0,60.68860291810591,81.356904067266,0.28423336871983906,fold_3,XGBoost,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0,56.646190095343606,77.09116786911528,0.36382302044482395,fold_3,XGBoost,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0,1.0774271903824417,1.390543633237011,0.5881700941627245,fold_2,XGBoost,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0,1.1168801709134284,1.4774555606707418,0.4979634876426783,fold_2,XGBoost,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0,0.9701148087452965,1.217719978476634,0.4986391060551377,fold_2,XGBoost,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0,81.21848376831076,120.65846989923004,0.2624915456944352,fold_2,XGBoost,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0,55.91094884166497,76.35673076362606,0.37588682397595563,fold_2,XGBoost,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0,47.85578930160777,67.33223819320592,0.3586504283251438,fold_2,XGBoost,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0009999275207519531,1.07964641465553,1.3980708302648124,0.5997976402586989,fold_1,XGBoost,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0009999275207519531,0.966602845250452,1.2097795799295041,0.5051562461101633,fold_1,XGBoost,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0009999275207519531,1.05321483496252,1.2445085170382195,0.347806766347283,fold_1,XGBoost,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0,78.05340797965759,116.69027909358495,0.26984201224893123,fold_1,XGBoost,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0,47.39967215423164,66.96729493890706,0.36558386494946105,fold_1,XGBoost,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0,46.90398835596137,66.53673236780914,0.3428940898930045,fold_1,XGBoost,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0009996891021728516,1.1234397535015321,1.43879146540025,0.5848322888752643,fold_5,PatchTST,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0009996891021728516,1.205711146277344,1.5290570430535433,0.3079430603657983,fold_5,PatchTST,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0009996891021728516,0.947551542679883,1.1956838339997897,0.3751140450427618,fold_5,PatchTST,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0010001659393310547,93.85489307892836,136.05626928131215,0.25978866874871087,fold_5,PatchTST,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0010001659393310547,71.90214698624351,92.48823830499799,0.1510173874513926,fold_5,PatchTST,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0010001659393310547,68.98909974508489,90.14787865207724,0.10421868884596674,fold_5,PatchTST,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0009241104125976562,1.1234625295272294,1.4450616890573569,0.605715335289263,fold_4,PatchTST,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0009241104125976562,0.9248375647632112,1.1770536759849093,0.39443525335663254,fold_4,PatchTST,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0009241104125976562,0.9716516722704003,1.2580650727590357,0.447605788068953,fold_4,PatchTST,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0,88.93792232714114,130.06014935997888,0.2591366389415787,fold_4,PatchTST,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0,66.36200235553446,87.94022996346595,0.14755539105612514,fold_4,PatchTST,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0,62.08542086174676,82.35479957239596,0.26656699494075364,fold_4,PatchTST,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0019292831420898438,1.0949550425437489,1.4106280336065347,0.596105139485068,fold_3,PatchTST,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0019292831420898438,0.968834760108923,1.2530888357451608,0.45196710148402464,fold_3,PatchTST,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0019292831420898438,1.1266044444142242,1.4940356051575727,0.4866325308110604,fold_3,PatchTST,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0010001659393310547,84.63057909820607,125.07739239315852,0.2589411341444172,fold_3,PatchTST,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0010001659393310547,60.68860291810591,81.356904067266,0.28423336871983906,fold_3,PatchTST,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0010001659393310547,56.646190095343606,77.09116786911528,0.36382302044482395,fold_3,PatchTST,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0010006427764892578,1.0774271903824417,1.390543633237011,0.5881700941627245,fold_2,PatchTST,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0010006427764892578,1.1168801709134284,1.4774555606707418,0.4979634876426783,fold_2,PatchTST,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0010006427764892578,0.9701148087452965,1.217719978476634,0.4986391060551377,fold_2,PatchTST,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0004189014434814453,81.21848376831076,120.65846989923004,0.2624915456944352,fold_2,PatchTST,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0004189014434814453,55.91094884166497,76.35673076362606,0.37588682397595563,fold_2,PatchTST,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0004189014434814453,47.85578930160777,67.33223819320592,0.3586504283251438,fold_2,PatchTST,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0009753704071044922,1.07964641465553,1.3980708302648124,0.5997976402586989,fold_1,PatchTST,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0009753704071044922,0.966602845250452,1.2097795799295041,0.5051562461101633,fold_1,PatchTST,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0009753704071044922,1.05321483496252,1.2445085170382195,0.347806766347283,fold_1,PatchTST,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0009989738464355469,78.05340797965759,116.69027909358495,0.26984201224893123,fold_1,PatchTST,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0009989738464355469,47.39967215423164,66.96729493890706,0.36558386494946105,fold_1,PatchTST,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0009989738464355469,46.90398835596137,66.53673236780914,0.3428940898930045,fold_1,PatchTST,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0009214878082275391,1.1234397535015321,1.43879146540025,0.5848322888752643,fold_5,iTransformer,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0009214878082275391,1.205711146277344,1.5290570430535433,0.3079430603657983,fold_5,iTransformer,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0009214878082275391,0.947551542679883,1.1956838339997897,0.3751140450427618,fold_5,iTransformer,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.00099945068359375,93.85489307892836,136.05626928131215,0.25978866874871087,fold_5,iTransformer,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.00099945068359375,71.90214698624351,92.48823830499799,0.1510173874513926,fold_5,iTransformer,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.00099945068359375,68.98909974508489,90.14787865207724,0.10421868884596674,fold_5,iTransformer,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0009253025054931641,1.1234625295272294,1.4450616890573569,0.605715335289263,fold_4,iTransformer,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0009253025054931641,0.9248375647632112,1.1770536759849093,0.39443525335663254,fold_4,iTransformer,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0009253025054931641,0.9716516722704003,1.2580650727590357,0.447605788068953,fold_4,iTransformer,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0,88.93792232714114,130.06014935997888,0.2591366389415787,fold_4,iTransformer,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0,66.36200235553446,87.94022996346595,0.14755539105612514,fold_4,iTransformer,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0,62.08542086174676,82.35479957239596,0.26656699494075364,fold_4,iTransformer,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0011005401611328125,1.0949550425437489,1.4106280336065347,0.596105139485068,fold_3,iTransformer,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0011005401611328125,0.968834760108923,1.2530888357451608,0.45196710148402464,fold_3,iTransformer,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0011005401611328125,1.1266044444142242,1.4940356051575727,0.4866325308110604,fold_3,iTransformer,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0,84.63057909820607,125.07739239315852,0.2589411341444172,fold_3,iTransformer,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0,60.68860291810591,81.356904067266,0.28423336871983906,fold_3,iTransformer,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0,56.646190095343606,77.09116786911528,0.36382302044482395,fold_3,iTransformer,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0009984970092773438,1.0774271903824417,1.390543633237011,0.5881700941627245,fold_2,iTransformer,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0009984970092773438,1.1168801709134284,1.4774555606707418,0.4979634876426783,fold_2,iTransformer,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0009984970092773438,0.9701148087452965,1.217719978476634,0.4986391060551377,fold_2,iTransformer,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0009989738464355469,81.21848376831076,120.65846989923004,0.2624915456944352,fold_2,iTransformer,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0009989738464355469,55.91094884166497,76.35673076362606,0.37588682397595563,fold_2,iTransformer,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0009989738464355469,47.85578930160777,67.33223819320592,0.3586504283251438,fold_2,iTransformer,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0009768009185791016,1.07964641465553,1.3980708302648124,0.5997976402586989,fold_1,iTransformer,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0009768009185791016,0.966602845250452,1.2097795799295041,0.5051562461101633,fold_1,iTransformer,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0009768009185791016,1.05321483496252,1.2445085170382195,0.347806766347283,fold_1,iTransformer,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0010006427764892578,78.05340797965759,116.69027909358495,0.26984201224893123,fold_1,iTransformer,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0010006427764892578,47.39967215423164,66.96729493890706,0.36558386494946105,fold_1,iTransformer,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0010006427764892578,46.90398835596137,66.53673236780914,0.3428940898930045,fold_1,iTransformer,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0009996891021728516,1.1234397535015321,1.43879146540025,0.5848322888752643,fold_5,TimeMixer,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0009996891021728516,1.205711146277344,1.5290570430535433,0.3079430603657983,fold_5,TimeMixer,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0009996891021728516,0.947551542679883,1.1956838339997897,0.3751140450427618,fold_5,TimeMixer,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0010018348693847656,93.85489307892836,136.05626928131215,0.25978866874871087,fold_5,TimeMixer,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0010018348693847656,71.90214698624351,92.48823830499799,0.1510173874513926,fold_5,TimeMixer,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0010018348693847656,68.98909974508489,90.14787865207724,0.10421868884596674,fold_5,TimeMixer,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0010008811950683594,1.1234625295272294,1.4450616890573569,0.605715335289263,fold_4,TimeMixer,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0010008811950683594,0.9248375647632112,1.1770536759849093,0.39443525335663254,fold_4,TimeMixer,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0010008811950683594,0.9716516722704003,1.2580650727590357,0.447605788068953,fold_4,TimeMixer,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0009992122650146484,88.93792232714114,130.06014935997888,0.2591366389415787,fold_4,TimeMixer,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0009992122650146484,66.36200235553446,87.94022996346595,0.14755539105612514,fold_4,TimeMixer,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0009992122650146484,62.08542086174676,82.35479957239596,0.26656699494075364,fold_4,TimeMixer,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0,1.0949550425437489,1.4106280336065347,0.596105139485068,fold_3,TimeMixer,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0,0.968834760108923,1.2530888357451608,0.45196710148402464,fold_3,TimeMixer,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0,1.1266044444142242,1.4940356051575727,0.4866325308110604,fold_3,TimeMixer,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0009984970092773438,84.63057909820607,125.07739239315852,0.2589411341444172,fold_3,TimeMixer,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0009984970092773438,60.68860291810591,81.356904067266,0.28423336871983906,fold_3,TimeMixer,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0009984970092773438,56.646190095343606,77.09116786911528,0.36382302044482395,fold_3,TimeMixer,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0009946823120117188,1.0774271903824417,1.390543633237011,0.5881700941627245,fold_2,TimeMixer,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0009946823120117188,1.1168801709134284,1.4774555606707418,0.4979634876426783,fold_2,TimeMixer,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0009946823120117188,0.9701148087452965,1.217719978476634,0.4986391060551377,fold_2,TimeMixer,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0010671615600585938,81.21848376831076,120.65846989923004,0.2624915456944352,fold_2,TimeMixer,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0010671615600585938,55.91094884166497,76.35673076362606,0.37588682397595563,fold_2,TimeMixer,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0010671615600585938,47.85578930160777,67.33223819320592,0.3586504283251438,fold_2,TimeMixer,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.000942230224609375,1.07964641465553,1.3980708302648124,0.5997976402586989,fold_1,TimeMixer,TwoStage_CBF_AirT_PAR,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.000942230224609375,0.966602845250452,1.2097795799295041,0.5051562461101633,fold_1,TimeMixer,TwoStage_CBF_AirT_PAR,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.000942230224609375,1.05321483496252,1.2445085170382195,0.347806766347283,fold_1,TimeMixer,TwoStage_CBF_AirT_PAR,
train,PAR,compartment/par,12,120,Ridge,0.0,78.05340797965759,116.69027909358495,0.26984201224893123,fold_1,TimeMixer,TwoStage_CBF_AirT_PAR,
val,PAR,compartment/par,12,120,Ridge,0.0,47.39967215423164,66.96729493890706,0.36558386494946105,fold_1,TimeMixer,TwoStage_CBF_AirT_PAR,
test,PAR,compartment/par,12,120,Ridge,0.0,46.90398835596137,66.53673236780914,0.3428940898930045,fold_1,TimeMixer,TwoStage_CBF_AirT_PAR,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0010051727294921875,1.1234397535015321,1.43879146540025,0.5848322888752643,fold_5,Ridge,TwoStage_CBF_AirT_PAR_Residual,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0010051727294921875,1.205711146277344,1.5290570430535433,0.3079430603657983,fold_5,Ridge,TwoStage_CBF_AirT_PAR_Residual,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0010051727294921875,0.947551542679883,1.1956838339997897,0.3751140450427618,fold_5,Ridge,TwoStage_CBF_AirT_PAR_Residual,
train,PAR,compartment/par,12,120,Ridge,0.001001119613647461,93.85489307892836,136.05626928131215,0.25978866874871087,fold_5,Ridge,TwoStage_CBF_AirT_PAR_Residual,
val,PAR,compartment/par,12,120,Ridge,0.001001119613647461,71.90214698624351,92.48823830499799,0.1510173874513926,fold_5,Ridge,TwoStage_CBF_AirT_PAR_Residual,
test,PAR,compartment/par,12,120,Ridge,0.001001119613647461,68.98909974508489,90.14787865207724,0.10421868884596674,fold_5,Ridge,TwoStage_CBF_AirT_PAR_Residual,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0,1.1234625295272294,1.4450616890573569,0.605715335289263,fold_4,Ridge,TwoStage_CBF_AirT_PAR_Residual,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0,0.9248375647632112,1.1770536759849093,0.39443525335663254,fold_4,Ridge,TwoStage_CBF_AirT_PAR_Residual,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0,0.9716516722704003,1.2580650727590357,0.447605788068953,fold_4,Ridge,TwoStage_CBF_AirT_PAR_Residual,
train,PAR,compartment/par,12,120,Ridge,0.0010001659393310547,88.93792232714114,130.06014935997888,0.2591366389415787,fold_4,Ridge,TwoStage_CBF_AirT_PAR_Residual,
val,PAR,compartment/par,12,120,Ridge,0.0010001659393310547,66.36200235553446,87.94022996346595,0.14755539105612514,fold_4,Ridge,TwoStage_CBF_AirT_PAR_Residual,
test,PAR,compartment/par,12,120,Ridge,0.0010001659393310547,62.08542086174676,82.35479957239596,0.26656699494075364,fold_4,Ridge,TwoStage_CBF_AirT_PAR_Residual,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0,1.0949550425437489,1.4106280336065347,0.596105139485068,fold_3,Ridge,TwoStage_CBF_AirT_PAR_Residual,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0,0.968834760108923,1.2530888357451608,0.45196710148402464,fold_3,Ridge,TwoStage_CBF_AirT_PAR_Residual,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0,1.1266044444142242,1.4940356051575727,0.4866325308110604,fold_3,Ridge,TwoStage_CBF_AirT_PAR_Residual,
train,PAR,compartment/par,12,120,Ridge,0.0009992122650146484,84.63057909820607,125.07739239315852,0.2589411341444172,fold_3,Ridge,TwoStage_CBF_AirT_PAR_Residual,
val,PAR,compartment/par,12,120,Ridge,0.0009992122650146484,60.68860291810591,81.356904067266,0.28423336871983906,fold_3,Ridge,TwoStage_CBF_AirT_PAR_Residual,
test,PAR,compartment/par,12,120,Ridge,0.0009992122650146484,56.646190095343606,77.09116786911528,0.36382302044482395,fold_3,Ridge,TwoStage_CBF_AirT_PAR_Residual,
train,Air_T,compartment/air_temperature,12,120,Ridge,0.0009992122650146484,1.0774271903824417,1.390543633237011,0.5881700941627245,fold_2,Ridge,TwoStage_CBF_AirT_PAR_Residual,
val,Air_T,compartment/air_temperature,12,120,Ridge,0.0009992122650146484,1.1168801709134284,1.4774555606707418,0.4979634876426783,fold_2,Ridge,TwoStage_CBF_AirT_PAR_Residual,
test,Air_T,compartment/air_temperature,12,120,Ridge,0.0009992122650146484,0.9701148087452965,1.217719978476634,0.4986391060551377,fold_2,Ridge,TwoStage_CBF_AirT_PAR_Residual,
train,PAR,compartment/par,12,120,Ridge,0.0,81.21848376831076,120.65846989923004,0.2624915456944352,fold_2,Ridge,TwoStage_CBF_AirT_PAR_Residual,
